,Unnamed: 0,TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL,PC1,PC2,PC3,PC4,PC5
1859,7897,2015-07-09 17:33:30,40849,-0.8620142628288218,-0.034242925905720124,0.34600041273053556,91.7,7.11,-0.5031468317445309,0.7581845739403683,0.1931441282544039,-0.026681937004624658,0.015582287217918636,-0.053641194362404804,0.1294132135179779
1860,7898,2015-07-09 18:03:30,40850,-0.896307385425968,-0.07349697540824578,0.2702735370036709,91.3,7.1,-0.5031468317445309,0.6738768354944951,0.19110676275145735,-0.016195641661468505,-0.0032468181008805273,-0.04498093506271249,0.1290072090973054
1861,7899,2015-07-09 18:33:30,40851,-0.9391737886724024,-0.14359349237704158,0.2702735370036709,90.7,7.07,-0.5457474373667037,0.5614665175666639,0.20253631653441606,-0.006493156680728074,-0.01871327334875311,-0.036195604702492196,0.11844221171799978
1862,7900,2015-07-09 19:03:30,40852,-0.9906134725681233,-0.22210159138209287,0.19454666127680623,90.6,7.09,-0.5031468317445309,0.39285104067491744,0.2002786049317104,0.008918234674859502,-0.0439371574798454,-0.013172303896829347,0.11018940620233261
1863,7901,2015-07-09 19:33:30,40853,-1.0077600338666963,-0.28098266563588137,0.19454666127680623,90.5,7.09,-0.48184652893344426,0.5614665175666639,0.20459864830004376,-0.019795197207697183,-0.04338253060491727,-0.0176777574617374,0.12624296687866668
1864,7902,2015-07-09 20:03:30,40854,-1.0377665161392002,-0.3286482971746625,0.11881978554994153,90.5,7.11,-0.5031468317445309,0.4771587791207907,0.20390313713443406,-0.010382740495385857,-0.06321032405080876,-0.01172739950031847,0.1248430645178521
1865,7903,2015-07-09 20:33:30,40855,-1.0506264371131293,-0.35668690396218083,0.04309290982307013,89.9,7.07,-0.48184652893344426,0.2242355637831707,0.1954840087856098,0.020086232550487484,-0.08521674542355075,0.008713810817015995,0.10645748090202559
1866,7904,2015-07-09 21:03:30,40856,-1.0934928403595636,-0.46603747043350224,0.11881978554994153,90.6,7.15,-0.5457474373667037,0.30854330222904397,0.21932395405538038,-0.0021295183803180864,-0.0880558352446155,0.00494520765450649,0.10710905808144638
1867,7905,2015-07-09 21:33:30,40857,-1.1149260419827807,-0.5445455694385536,0.04309290982307013,90.5,7.16,-0.5883480429888767,0.3647484611929595,0.22167949982675486,-0.014351197070489726,-0.10587337146648267,-0.0003635981548477229,0.1167951971486477
1868,7906,2015-07-09 22:03:30,40858,-1.1192126823074233,-0.5950150616560865,-0.41126834453812466,89.8,7.11,-0.6096483457999633,0.28044072274708626,0.1784780596435107,0.002726353304101561,-0.16904296229265378,-0.004403164024084154,0.14265644171247002
1869,7907,2015-07-09 22:33:30,40859,-1.1749390065277883,-0.6398768325161158,0.11881978554994153,90.9,7.21,-0.6522489514221361,0.44905619963883275,0.24566006454891898,-0.03439166930086511,-0.10681359987414725,-0.003161732910250243,0.11972326942605845
1870,7908,2015-07-09 23:03:30,40860,-1.1620790855538576,-0.5866034796198311,0.19454666127680623,91.1,7.22,-0.6309486486110497,0.7300819944584104,0.24874047541890074,-0.06702112699443205,-0.0786701171115473,-0.021095011048119672,0.14222443969675627
1871,7909,2015-07-09 23:33:30,40861,-1.2306653307481517,-0.6090343650498456,0.2702735370036709,91.3,7.26,-0.6522489514221361,0.3647484611929595,0.2640221992435337,-0.02220821172385782,-0.08858198116100219,0.008131543983770757,0.1068129611996443
1872,7910,2015-07-10 00:03:30,40862,-1.132072603281354,-0.4408027243247358,0.04309290982307013,90.2,7.12,-0.6735492542332226,0.7300819944584104,0.22635485858748794,-0.04423650378164197,-0.08159917052213807,-0.03887177891200285,0.15859059386217944
1873,7911,2015-07-10 00:33:30,40863,-1.1106394016581367,-0.3454714612471735,0.04309290982307013,89.6,7.06,-0.6948495570443091,0.5333639380847063,0.21999862372556056,-0.007637426571448385,-0.07957049679837223,-0.03491368784424729,0.14176988958311085
1874,7912,2015-07-10 01:03:30,40864,-1.1749390065277883,-0.4127641175372174,0.11881978554994153,90.2,7.14,-0.780050768288655,0.39285104067491744,0.24334304975380436,0.00508691670847938,-0.0870591810130659,-0.02639000608017137,0.12485757896008823
1875,7913,2015-07-10 01:33:30,40865,-1.3078248565917323,-0.46603747043350224,0.11881978554994153,90.5,7.2,-0.8013510710997415,0.6457742560125371,0.2616967331943473,-0.027002427584434163,-0.08487450052841823,-0.03260461465883194,0.1604506307343603
1876,7914,2015-07-10 02:03:30,40866,-1.2992515759424457,-0.38472551074969913,0.11881978554994153,90.1,7.17,-0.8652519795330009,0.44905619963883275,0.2605754598318041,0.009336678773133891,-0.08541778527603569,-0.03215946207229162,0.14445711487764526
1877,7915,2015-07-10 02:33:30,40867,-1.1063527613334943,-0.18845526323707087,0.04309290982307013,89.0,6.99,-0.780050768288655,0.6176716765305795,0.21791872049969438,0.0031583100233619488,-0.06039312188039819,-0.058857838143218016,0.15637235292715235
1878,7916,2015-07-10 03:03:30,40868,-0.9777535515941926,-0.07349697540824578,0.04309290982307013,88.3,6.89,-0.8226513739108281,0.5052613586027483,0.2009445511615069,0.02680839725731896,-0.05125482809400374,-0.07239051264034464,0.13636918695228478
1879,7917,2015-07-10 03:33:30,40869,-1.0934928403595636,-0.0931240001595086,0.04309290982307013,87.9,6.9,-0.780050768288655,0.2242355637831707,0.20905221072532584,0.06361618161363698,-0.06478420024848605,-0.038562389614974844,0.12111550497900789
1880,7918,2015-07-10 04:03:30,40870,-1.1277859629567097,-0.10714330355326776,0.11881978554994153,88.4,6.95,-0.8652519795330009,0.30854330222904397,0.2280373045807268,0.053283682429894445,-0.056856941823105404,-0.0495973004830048,0.12554738325185444
1881,7919,2015-07-10 04:33:30,40871,-1.0934928403595636,-0.039850647263223786,-0.03263396590379454,87.7,6.87,-0.8013510710997415,0.13992782533729747,0.19927645793726287,0.08295469410535043,-0.07155593813865853,-0.0398244721319992,0.12134369861772215
1882,7920,2015-07-10 05:03:30,40872,-1.0977794806842076,-0.020223622511960963,0.11881978554994153,88.2,6.91,-0.8652519795330009,0.16803040481925513,0.21912457984357292,0.07967540508262734,-0.051494698803797846,-0.04679829885523495,0.11258562661598853
1883,7921,2015-07-10 05:33:30,40873,-1.1234993226320673,-0.011812040475705466,0.04309290982307013,87.5,6.87,-0.8013510710997415,0.16803040481925513,0.20881410693327862,0.08202779068199649,-0.05830278654975529,-0.03896486830498169,0.12256616860791397
1884,7922,2015-07-10 06:03:30,40874,-1.136359243605998,-0.034242925905720124,0.04309290982307013,87.5,6.87,-0.7587504654775685,0.19613298430121304,0.20836478333644748,0.07521836241497537,-0.05876738263659597,-0.03346903686167302,0.12607368535011892
1885,7923,2015-07-10 06:33:30,40875,-1.1749390065277883,-0.12116260694702692,0.11881978554994153,87.7,6.91,-0.6948495570443091,0.33664588171100185,0.22092052483890326,0.04497745612169285,-0.05278926694266331,-0.026063956368955667,0.13435145015010294
1886,7924,2015-07-10 07:03:30,40876,-1.1835122871770747,-0.16882823848580805,0.04309290982307013,88.0,6.94,-0.6735492542332226,0.13992782533729747,0.21359223816477094,0.06542904162765031,-0.0743290377366663,-0.009149542117263237,0.1204479259119318
1887,7925,2015-07-10 07:33:30,40877,-1.2263786904235077,-0.2978058297083923,0.04309290982307013,88.4,7.0,-0.6309486486110497,0.02751750740946643,0.2205566683923052,0.06381291191607706,-0.0921416099688935,0.012914154536066643,0.1087842248733024
1888,7926,2015-07-10 08:03:30,40878,-1.2563851726960114,-0.4183718388947211,0.04309290982307013,88.6,7.03,-0.6096483457999633,0.08372266637338188,0.22881062759219503,0.04275238609916739,-0.10372175691171288,0.019890755265092472,0.11180283429566874
1889,7927,2015-07-10 08:33:30,40879,-1.2735317339945844,-0.536133987402298,0.04309290982307013,88.8,7.07,-0.6309486486110497,0.3647484611929595,0.24044719639142734,-0.00496482040688585,-0.10790591040013274,0.005790523290252945,0.13421860773767033
1890,7928,2015-07-10 09:03:30,40880,-1.234951971072794,-0.5837996189410792,-0.03263396590379454,88.8,7.07,-0.6096483457999633,0.4209536201568751,0.23011494217231487,-0.018096459720851076,-0.11919388291893437,0.0026419641834420316,0.13923551561889547
1891,7929,2015-07-10 09:33:30,40881,-1.1620790855538576,-0.7015617674486562,-0.03263396590379454,89.7,7.12,-0.6735492542332226,-0.1129953900003224,0.22882857078660815,0.030784477637342673,-0.1520988957403739,0.02949763005584425,0.0743273513209405
1892,7930,2015-07-10 10:03:30,40882,-1.1192126823074233,-0.8950281542825326,-0.03263396590379454,90.5,7.2,-0.6096483457999633,0.08372266637338188,0.2311573682874934,-0.021378844487103966,-0.16492262806225294,0.031239266045562014,0.07826857527782567
1893,7931,2015-07-10 10:33:30,40883,-1.080632919385633,-0.9202629003912991,0.04309290982307013,91.4,7.26,-0.6096483457999633,0.19613298430121304,0.23721090539683345,-0.042209181032398665,-0.1544503991701282,0.024011331836008867,0.07691809906057138
1894,7932,2015-07-10 11:03:30,40884,-1.016333314515983,-1.1249447299401827,0.11881978554994153,92.8,7.37,-0.6948495570443091,0.28044072274708626,0.254937745282357,-0.08153367937493805,-0.16625193292667503,0.0151631482096266,0.05965785589601417
1895,7933,2015-07-10 11:33:30,40885,-0.9177405870491852,-1.206256689623986,0.2702735370036709,94.4,7.48,-0.5670477401777902,0.5052613586027483,0.25554316361599855,-0.13371491449161246,-0.14249446288464587,0.016311185330190867,0.05409224562086648
1896,7934,2015-07-10 12:03:30,40886,-0.8020012982838143,-1.10531770518892,0.34600041273053556,95.5,7.51,-0.5457474373667037,0.5333639380847063,0.2451252003578292,-0.13319547203836596,-0.11848618787906322,0.004945280938996484,0.04352981880841423
1897,7935,2015-07-10 12:33:30,40887,-0.8320077805563181,-1.0155941634688614,0.421727288457407,94.9,7.46,-0.6522489514221361,0.44905619963883275,0.25901113652294844,-0.10844014862279035,-0.1064811390767268,-0.003572686521865198,0.036040566956586466
1898,7936,2015-07-10 13:03:30,40888,-0.8791608241273949,-0.7856775878112111,0.19454666127680623,93.9,7.38,-0.39664531768909844,0.7019794149764528,0.2115877531459471,-0.11020675508555365,-0.09037557526332586,-0.0010728409897278468,0.1008109842660298
1899,7937,2015-07-10 13:33:30,40889,-0.8062879386084568,-0.7744621450962038,0.34600041273053556,94.9,7.42,-0.48184652893344426,0.6457742560125371,0.2250958940769896,-0.10716458138676724,-0.07433117235683077,-0.011196340746942177,0.07406142379963465
1900,7938,2015-07-10 14:03:30,40890,-0.75913489503738,-0.771658284417452,0.5731810399111363,97.1,7.58,-0.6522489514221361,0.786287153422326,0.2557420765939317,-0.12919049241966624,-0.04320399901692963,-0.04109116186439055,0.06210272699130094
1901,7939,2015-07-10 14:33:30,40891,-0.8148612192577449,-0.6062305043710938,0.34600041273053556,95.2,7.43,-0.48184652893344426,1.011107789277988,0.21828994396815998,-0.13289373574091912,-0.0377366570524397,-0.04376211341365188,0.12129517888266049
1902,7940,2015-07-10 15:03:30,40892,-0.8020012982838143,-0.5137031019722834,0.421727288457407,95.6,7.45,-0.5670477401777902,1.5450567994351856,0.22484030455013493,-0.1912498316102491,0.00820977887323329,-0.09344141704157546,0.17177498179415907
1903,7941,2015-07-10 15:33:30,40893,-0.7505616143880934,-0.4099602568584656,0.421727288457407,95.2,7.39,-0.5670477401777902,1.0954155277238615,0.21529574111561717,-0.12258056090088483,-0.00266058256195015,-0.07339259856702378,0.1262376811109125
1904,7942,2015-07-10 16:03:30,40894,-0.8577276225041778,-0.35949076464093266,0.2702735370036709,91.9,7.17,-0.35404471206692545,0.786287153422326,0.19121317287009174,-0.07289924242584923,-0.02566358110768919,-0.022516510453038478,0.12383245611468582
1905,7943,2015-07-10 16:33:30,40895,-0.8320077805563181,-0.2417286161333557,0.34600041273053556,92.8,7.22,-0.48184652893344426,0.8986974713501571,0.20029092656943148,-0.07241920902236405,-0.0010246456816832986,-0.05289677093816148,0.1306774213542002
1906,7944,2015-07-10 17:03:30,40896,-0.8405810612056046,-0.01741976183320913,0.34600041273053556,90.9,7.04,-0.48184652893344426,0.39285104067491744,0.18630488017745322,0.021019744971109682,0.00300712485624943,-0.028386466075956265,0.09063780764655098
1907,7945,2015-07-10 17:33:30,40897,-0.8191478595823874,-0.051066089978231116,0.421727288457407,92.6,7.17,-0.6522489514221361,0.7019794149764528,0.20872806867185453,-0.020846434767403745,0.0164470413036204,-0.06977465333046028,0.11009065988306797
1908,7946,2015-07-10 18:03:30,40898,-0.8620142628288218,0.019030426990564685,0.2702735370036709,89.9,6.97,-0.48184652893344426,0.4771587791207907,0.17938892991571204,0.017974963515699046,0.0006493676726826399,-0.035823881093248494,0.10978062842974196
1909,7947,2015-07-10 18:33:30,40899,-0.8534409821795352,-0.062281532693238446,0.34600041273053556,91.4,7.09,-0.5244471345556173,0.5333639380847063,0.19456921511728975,-0.0003524901282091898,0.0017504410743428623,-0.04044408486462967,0.10384957579992696
1910,7948,2015-07-10 19:03:30,40900,-0.8620142628288218,-0.10994716423201958,0.2702735370036709,91.2,7.08,-0.48184652893344426,0.7581845739403683,0.1880992358783442,-0.034025167130797375,-0.002352701771876492,-0.048905082627013,0.13238644726874904
1911,7949,2015-07-10 19:33:30,40901,-0.8834474644520389,-0.13518191034078608,0.2702735370036709,91.0,7.08,-0.5031468317445309,0.5614665175666639,0.1926930348660844,-0.009612931105845343,-0.015232778707210603,-0.03542615769100487,0.11317183554000092
1912,7950,2015-07-10 20:03:30,40902,-0.9391737886724024,-0.18565140255831905,0.19454666127680623,90.3,7.05,-0.5031468317445309,0.5052613586027483,0.19348116863193532,-0.003425286302547796,-0.03420962905091919,-0.026483922810412102,0.11754054326889689
1913,7951,2015-07-10 20:33:30,40903,-0.9906134725681233,-0.24453247681210752,0.19454666127680623,89.8,7.03,-0.5031468317445309,0.6738768354944951,0.2030127531665162,-0.029939262766695587,-0.034694523884611674,-0.031082764573843444,0.13721667868098658
1914,7952,2015-07-10 21:03:30,40904,-1.0249065951652696,-0.30621741174464784,0.11881978554994153,89.7,7.04,-0.46054622612235785,0.44905619963883275,0.19771614890811195,-0.006122636500417694,-0.06005396721265735,-0.006374413500488537,0.12220335835333397
1915,7953,2015-07-10 21:33:30,40905,-1.0549130774377733,-0.38752937142845095,0.11881978554994153,89.5,7.04,-0.5244471345556173,0.39285104067491744,0.21005399911208952,-0.00543114057981551,-0.07446067257347416,-0.004667408109521188,0.11524483261018023
1916,7954,2015-07-10 22:03:30,40906,-1.0720596387363464,-0.4408027243247358,0.04309290982307013,89.1,7.02,-0.43924592331127127,0.3647484611929595,0.1998932412024214,-0.008431406415589565,-0.08835774789502825,0.010532082079498257,0.11882131735537632
1917,7955,2015-07-10 22:33:30,40907,-1.0934928403595636,-0.536133987402298,0.04309290982307013,89.5,7.07,-0.5031468317445309,0.7019794149764528,0.214107252739049,-0.059959830736421506,-0.08763520074662658,-0.01396232171744147,0.1485997601958883
1918,7956,2015-07-10 23:03:30,40908,-1.0934928403595636,-0.5837996189410792,-0.1840877173575239,88.9,7.03,-0.5031468317445309,0.2523381432651286,0.19042825119271614,-0.0028066971012520123,-0.13885027035201924,0.01342314406707603,0.12087025681558991
1919,7957,2015-07-10 23:33:30,40909,-1.200658848475648,-0.7464235383086855,-0.1840877173575239,88.7,7.06,-0.6522489514221361,0.39285104067491744,0.2224231923631561,-0.030955877779841028,-0.1572949484354955,0.0014371895623696935,0.13603728701837234
1920,7958,2015-07-11 00:03:30,40910,-1.1663657258785,-0.6987579067699043,0.11881978554994153,89.8,7.13,-0.6309486486110497,0.4209536201568751,0.24595437089551728,-0.039394256254598047,-0.11380788303398212,0.003596264476802098,0.11317374722198591
1921,7959,2015-07-11 00:33:30,40911,-1.1620790855538576,-0.6398768325161158,0.11881978554994153,89.5,7.1,-0.6309486486110497,0.5895690970486216,0.24345469753735424,-0.05340407925956628,-0.10017923401555023,-0.010722418933151935,0.1320402675021482
1922,7960,2015-07-11 01:03:30,40912,-1.1449325242552844,-0.5641725941898164,0.11881978554994153,89.4,7.08,-0.6309486486110497,0.39285104067491744,0.23687496675919925,-0.019846858122000797,-0.09944636062915091,-0.002784327722225803,0.11516662494334379
1923,7961,2015-07-11 01:33:30,40913,-1.1277859629567097,-0.48566449518476507,0.04309290982307013,89.0,7.03,-0.6522489514221361,0.44905619963883275,0.22542396350469912,-0.01489828304479364,-0.09801034502908319,-0.01588314214826013,0.1287828527339398
1924,7962,2015-07-11 02:03:30,40914,-1.0977794806842076,-0.3819216500709473,-0.03263396590379454,88.5,6.98,-0.6735492542332226,0.28044072274708626,0.2096452702264025,0.020601638354379004,-0.1022559498002555,-0.01641761679410289,0.12034779243576128
1925,7963,2015-07-11 02:33:30,40915,-1.1620790855538576,-0.46884133111225407,0.04309290982307013,88.9,7.03,-0.6735492542332226,0.3647484611929595,0.22913392407322888,-1.612495741381637e-05,-0.10047351591073202,-0.011209592896815359,0.12506459962365027
1926,7964,2015-07-11 03:03:30,40916,-1.2435252517220823,-0.46603747043350224,0.19454666127680623,89.1,7.08,-0.780050768288655,0.28044072274708626,0.259609152928208,0.013106884750571483,-0.08883920182154488,-0.009646652370480145,0.11279028250217459
1927,7965,2015-07-11 03:33:30,40917,-1.2263786904235077,-0.4155679782159693,0.11881978554994153,88.9,7.05,-0.7587504654775685,0.30854330222904397,0.24646131346322256,0.016802424841895324,-0.090526640741971,-0.01419633259041132,0.12250248628278981
1928,7966,2015-07-11 04:03:30,40918,-1.0034733935420523,-0.1379857710195379,0.04309290982307013,87.9,6.87,-0.7374501626664821,0.2523381432651286,0.19905131828507927,0.049553034094143605,-0.06654615082653124,-0.04000312465832794,0.11205749204213925
1929,7967,2015-07-11 04:33:30,40919,-1.0934928403595636,-0.18284754187956723,0.04309290982307013,86.9,6.83,-0.7161498598553957,0.28044072274708626,0.2095089462238597,0.04393991403461461,-0.07119341994090192,-0.03004227207493762,0.12294611641862725
1930,7968,2015-07-11 05:03:30,40920,-1.1149260419827807,-0.20527842730958187,-0.03263396590379454,87.2,6.85,-0.7374501626664821,0.30854330222904397,0.2070399720278504,0.04143161598898804,-0.08296104343616281,-0.0334548871589228,0.13294446245443367
1931,7969,2015-07-11 05:33:30,40921,-1.0420531564638427,-0.12677032830453058,0.04309290982307013,87.7,6.87,-0.7374501626664821,0.2523381432651286,0.20249043999770133,0.052599033397292175,-0.06572868881447014,-0.03752181240933111,0.11690921589485975
1932,7970,2015-07-11 06:03:30,40922,-1.0463397967884867,-0.07349697540824578,0.11881978554994153,87.7,6.86,-0.8226513739108281,0.13992782533729747,0.21332399924647288,0.07341536704567443,-0.05682737759546319,-0.041229289808982696,0.1019514751106118
1933,7971,2015-07-11 06:33:30,40923,-1.0720596387363464,-0.05667381133573478,0.04309290982307013,87.3,6.84,-0.6948495570443091,0.33664588171100185,0.19902848377853868,0.05040939552763442,-0.05333670071932441,-0.038702348139495545,0.1321717860492811
1934,7972,2015-07-11 07:03:30,40924,-1.0977794806842076,-0.09873172151701226,0.11881978554994153,87.5,6.87,-0.6522489514221361,0.13992782533729747,0.2069300968862433,0.06741939085306642,-0.05508268950133008,-0.014646829562219035,0.1080454232146975
1935,7973,2015-07-11 07:33:30,40925,-1.06348635808706,-0.1463973530557934,0.11881978554994153,87.4,6.85,-0.5031468317445309,0.2242355637831707,0.19480548982294207,0.04487956568970035,-0.05212327118438395,-0.001441702340053863,0.11157897259407348
1936,7974,2015-07-11 08:03:30,40926,-1.0549130774377733,-0.22770931273959652,0.04309290982307013,87.9,6.9,-0.5244471345556173,0.19613298430121304,0.19210800678249776,0.041041933436715,-0.07275985773367574,-0.0007825675967268499,0.11004717993211904
1937,7975,2015-07-11 08:33:30,40927,-1.0763462790609903,-0.2978058297083923,0.04309290982307013,87.9,6.91,-0.5457474373667037,0.4209536201568751,0.20157965672954462,0.006005867369189001,-0.07331635077136872,-0.013560356402838515,0.13087273550060838
1938,7976,2015-07-11 09:03:30,40928,-1.0934928403595636,-0.4295872816097284,0.04309290982307013,88.3,6.96,-0.5031468317445309,0.02751750740946643,0.20378562419555854,0.03777795387284261,-0.10177588699880533,0.025689325025531017,0.08843191676720309
1939,7977,2015-07-11 09:33:30,40929,-1.0763462790609903,-0.5837996189410792,0.04309290982307013,88.7,7.01,-0.5670477401777902,0.02751750740946643,0.21515236664536397,0.019799880256554943,-0.12135333934702831,0.023576690657359973,0.0782525718337325
1940,7978,2015-07-11 10:03:30,40930,-0.9777535515941926,-0.6566999965886269,0.04309290982307013,89.1,7.01,-0.6096483457999633,0.2523381432651286,0.21409029292830922,-0.020042907246226437,-0.12199458136998993,-0.00046289657322053177,0.08465005057221027
1941,7979,2015-07-11 10:33:30,40931,-0.8534409821795352,-0.73801195627243,-0.03263396590379454,89.6,7.03,-0.5670477401777902,0.2242355637831707,0.1936654230743826,-0.0319878261958199,-0.13849625380927144,-0.000113278232474178,0.07041451564144902
1942,7980,2015-07-11 11:03:30,40932,-0.8577276225041778,-0.9623208105725766,-0.1840877173575239,90.2,7.1,-0.46054622612235785,0.11182524585533966,0.18005081453843355,-0.04625578620349846,-0.181756625919278,0.02932506869039239,0.061798566817962974
1943,7981,2015-07-11 11:33:30,40933,-0.8877341047766815,-0.93708606446381,-0.03263396590379454,90.5,7.13,-0.48184652893344426,0.11182524585533966,0.1994956084952077,-0.04510298589288744,-0.16212888034079398,0.030834987806534528,0.05374012680072493
1944,7982,2015-07-11 12:03:30,40934,-0.8320077805563181,-1.0268096061838687,-0.03263396590379454,91.2,7.17,-0.5457474373667037,0.2523381432651286,0.20442077813490325,-0.07444460819084786,-0.16824730368818397,0.013834957595331526,0.055636066744206965
1945,7983,2015-07-11 12:33:30,40935,-0.7719948160113106,-1.122140869261431,0.11881978554994153,92.5,7.27,-0.6522489514221361,0.44905619963883275,0.22791284634208578,-0.1152094208831395,-0.15495179797868394,-0.008776024688079342,0.049268139775173664
1946,7984,2015-07-11 13:03:30,40936,-0.7805680966605971,-1.0969061231526644,0.34600041273053556,94.0,7.39,-0.5670477401777902,0.30854330222904397,0.2426282073166081,-0.10424548457342658,-0.1271172562281598,0.015220037521537621,0.01930502823857382
1947,7985,2015-07-11 13:33:30,40937,-0.6948352901677299,-1.071671377043898,0.34600041273053556,94.3,7.38,-0.5457474373667037,0.6457742560125371,0.2329806768026482,-0.14850870797449942,-0.10794786190172352,-0.01226269880326867,0.0448730206057729
1948,7986,2015-07-11 14:03:30,40938,-0.6948352901677299,-0.9567130892150729,0.34600041273053556,94.8,7.4,-0.48184652893344426,1.0673129482419037,0.22350316606289758,-0.1900609589743632,-0.07237608182768741,-0.03853865633615326,0.09492009289316591
1949,7987,2015-07-11 14:33:30,40939,-0.6476822465966531,-0.9314783431063064,0.34600041273053556,96.0,7.48,-0.5457474373667037,1.4607490609893121,0.22162801510299565,-0.23725269137085586,-0.04917266691491973,-0.0770336211795543,0.1309623152411047
1950,7988,2015-07-11 15:03:30,40940,-0.6948352901677299,-0.8417548013862477,0.421727288457407,96.0,7.48,-0.5244471345556173,1.4326464815073545,0.22782584649317397,-0.22364414954108602,-0.03153321416570544,-0.07241078087877091,0.13197011938846312
1951,7989,2015-07-11 15:33:30,40941,-0.6091024836748629,-0.6651115786248823,0.34600041273053556,94.7,7.34,-0.5031468317445309,1.2921335840975656,0.20128007549475094,-0.18666028504967855,-0.02619144930997622,-0.07790656142582167,0.12534623511101464
1952,7990,2015-07-11 16:03:30,40942,-0.5448028788052113,-0.4295872816097284,0.2702735370036709,92.9,7.15,-0.5457474373667037,1.011107789277988,0.17732753745450835,-0.12024974203464178,-0.02355163126655038,-0.0832922497035516,0.10770142736634063
1953,7991,2015-07-11 16:33:30,40943,-0.6819753691937994,-0.15200507441329708,0.19454666127680623,90.4,6.97,-0.35404471206692545,0.7581845739403683,0.15248349108258238,-0.05034688852284707,-0.00877167289185684,-0.04578581772672247,0.11877270398421318
1954,7992,2015-07-11 17:03:30,40944,-0.7719948160113106,-0.286590386993385,0.19454666127680623,89.8,6.96,-0.39664531768909844,0.5895690970486216,0.17275645799987668,-0.03859187750300068,-0.03569633581506436,-0.02635436268156699,0.10391191034462177
1955,7993,2015-07-11 17:33:30,40945,-0.7548482547127374,-0.15761279577080073,0.11881978554994153,89.4,6.91,-0.48184652893344426,0.5333639380847063,0.162472545906457,-0.011004752460710974,-0.03541614863095258,-0.04292676845887257,0.10797876412056359
1956,7994,2015-07-11 18:03:30,40946,-0.7377016934141628,-0.07910469676574944,0.2702735370036709,90.4,6.98,-0.5031468317445309,0.6176716765305795,0.17396873638726987,-0.017322742650753793,-0.0034175285560658648,-0.053306280274121536,0.10558682092244201
1957,7995,2015-07-11 18:33:30,40947,-0.7505616143880934,0.019030426990564685,0.19454666127680623,89.2,6.88,-0.41794562050018486,0.28044072274708626,0.15261114047111354,0.03782400156508211,-0.012747325023817686,-0.024193983136562302,0.08426041612237134
1958,7996,2015-07-11 19:03:30,40948,-0.7462749740634509,0.016226566311812855,0.19454666127680623,89.5,6.9,-0.41794562050018486,0.5333639380847063,0.1540927675567456,0.0048166923189248995,-0.0025548202728274813,-0.04178177546824815,0.10971368981665575
1959,7997,2015-07-11 19:33:30,40949,-0.7719948160113106,-0.05947767201448661,0.19454666127680623,89.4,6.91,-0.41794562050018486,0.39285104067491744,0.16038032399474259,0.01517729975595869,-0.01795183429697765,-0.026565748333202396,0.09451640447254854
1960,7998,2015-07-11 20:03:30,40950,-0.7762814563359546,-0.10433944287451592,0.19454666127680623,89.2,6.9,-0.35404471206692545,0.7019794149764528,0.1599346255776328,-0.03243713733432799,-0.0075642686965068946,-0.036847067098764015,0.12547780135861347
1961,7999,2015-07-11 20:33:30,40951,-0.8148612192577449,-0.14078963169828973,0.11881978554994153,88.6,6.87,-0.39664531768909844,0.28044072274708626,0.1592510627250473,0.023281224447694086,-0.04173815347746142,-0.010500104773704643,0.09061178687144744
1962,8000,2015-07-11 21:03:30,40952,-0.8534409821795352,-0.18845526323707087,0.11881978554994153,88.3,6.86,-0.41794562050018486,0.5333639380847063,0.1697708745597528,-0.012193078429285806,-0.03843325172225274,-0.02535239957579374,0.1180834227827685
1963,8001,2015-07-11 21:33:30,40953,-0.8877341047766815,-0.24453247681210752,0.11881978554994153,88.4,6.89,-0.43924592331127127,0.2242355637831707,0.17618286699080807,0.02271160631811311,-0.058878471848467444,-0.0018038922958184172,0.08772224892187003
1964,8002,2015-07-11 22:03:30,40954,-0.9434604289970449,-0.3314521578534143,0.04309290982307013,88.3,6.91,-0.48184652893344426,0.4771587791207907,0.1845503435441033,-0.013615948751960358,-0.07086772200238015,-0.01766368712447371,0.12083846306291615
1965,8003,2015-07-11 22:33:30,40955,-0.9734669112695487,-0.4071563961797138,0.04309290982307013,88.1,6.91,-0.46054622612235785,0.4771587791207907,0.19015552472556183,-0.022303314464427314,-0.07935314094632047,-0.008906320248053774,0.12055834897773482
1966,8004,2015-07-11 23:03:30,40956,-0.9949001128927658,-0.46884133111225407,-0.03263396590379454,87.9,6.9,-0.48184652893344426,0.39285104067491744,0.1890875628805259,-0.015329746018080175,-0.10030084010194593,-0.002969342493543782,0.11745274587173032
1967,8005,2015-07-11 23:33:30,40957,-1.0034733935420523,-0.5389378480810499,-0.10836084163065922,87.7,6.9,-0.48184652893344426,0.11182524585533966,0.1834921193922189,0.013291286356701949,-0.12813774131365135,0.018143232127309304,0.09363199754012796
1968,8006,2015-07-12 00:03:30,40958,-1.0077600338666963,-0.5922112009773347,-0.1840877173575239,87.4,6.88,-0.48184652893344426,0.30854330222904397,0.18055478459700602,-0.01542901161626129,-0.13609596384304207,0.006433120889562528,0.1166401085089434
